SK_TOURNEY,TOURNEY_ID,TOURNEY_NAME,TOURNEY_LEVEL,TOURNEY_DRAW_SIZE,TOURNEY_SURFACE,TOURNEY_IS_INDOOR,TOURNEY_STATUS,TOURNEY_START_DATE,REF_YEAR
29410,1976-2017,Bangalore,Outro,32,Clay,-,Finished,1976-01-22,1976
29411,1976-2017,Bangalore,Outro,32,Clay,-,Finished,1976-01-22,1976
29412,1976-2017,Bangalore,Outro,32,Clay,-,Finished,1976-01-22,1976
29413,1976-2017,Bangalore,Outro,32,Clay,-,Finished,1976-01-22,1976
29414,1976-2028,Aviles,Outro,32,Clay,-,Finished,1976-01-04,1976
29415,1976-2028,Aviles,Outro,32,Clay,-,Finished,1976-01-04,1976
29416,1976-2028,Aviles,Outro,32,Clay,-,Finished,1976-01-04,1976
29417,1976-2028,Aviles,Outro,32,Clay,-,Finished,1976-01-04,1976
29418,1976-2028,Aviles,Outro,32,Clay,-,Finished,1976-01-04,1976
29419,1976-2028,Aviles,Outro,32,Clay,-,Finished,1976-01-04,1976
29420,1976-2028,Aviles,Outro,32,Clay,-,Finished,1976-01-04,1976
29421,1976-2028,Aviles,Outro,32,Clay,-,Finished,1976-01-04,1976
29422,1976-2028,Aviles,Outro,32,Clay,-,Finished,1976-01-04,1976
29423,1976-2028,Aviles,Outro,32,Clay,-,Finished,1976-01-04,1976
29424,1976-2028,Aviles,Outro,32,Clay,-,Finished,1976-01-04,1976
29425,1976-2028,Aviles,Outro,32,Clay,-,Finished,1976-01-04,1976
29426,1976-2028,Aviles,Outro,32,Clay,-,Finished,1976-01-04,1976
29427,1976-2028,Aviles,Outro,32,Clay,-,Finished,1976-01-04,1976
29428,1976-2028,Aviles,Outro,32,Clay,-,Finished,1976-01-04,1976
29429,1976-2028,Aviles,Outro,32,Clay,-,Finished,1976-01-04,1976
29430,1976-2028,Aviles,Outro,32,Clay,-,Finished,1976-01-04,1976
29431,1976-2028,Aviles,Outro,32,Clay,-,Finished,1976-01-04,1976
29432,1976-2028,Aviles,Outro,32,Clay,-,Finished,1976-01-04,1976
29433,1976-2028,Aviles,Outro,32,Clay,-,Finished,1976-01-04,1976
29434,1976-2028,Aviles,Outro,32,Clay,-,Finished,1976-01-04,1976
29435,1976-2028,Aviles,Outro,32,Clay,-,Finished,1976-01-04,1976
29436,1976-2028,Aviles,Outro,32,Clay,-,Finished,1976-01-04,1976
29437,1976-2028,Aviles,Outro,32,Clay,-,Finished,1976-01-04,1976
29438,1976-2028,Aviles,Outro,32,Clay,-,Finished,1976-01-04,1976
29439,1976-2028,Aviles,Outro,32,Clay,-,Finished,1976-01-04,1976
29440,1976-2028,Aviles,Outro,32,Clay,-,Finished,1976-01-04,1976
29441,1976-2028,Aviles,Outro,32,Clay,-,Finished,1976-01-04,1976
29442,1976-2028,Aviles,Outro,32,Clay,-,Finished,1976-01-04,1976
29443,1976-2028,Aviles,Outro,32,Clay,-,Finished,1976-01-04,1976
29444,1976-2028,Aviles,Outro,32,Clay,-,Finished,1976-01-04,1976
29445,1976-205,Lagos WCT,Outro,16,Clay,-,Finished,1976-01-10,1976
29446,1976-205,Lagos WCT,Outro,16,Clay,-,Finished,1976-01-10,1976
29447,1976-205,Lagos WCT,Outro,16,Clay,-,Finished,1976-01-10,1976
29448,1976-205,Lagos WCT,Outro,16,Clay,-,Finished,1976-01-10,1976
29449,1976-205,Lagos WCT,Outro,16,Clay,-,Finished,1976-01-10,1976
29450,1976-205,Lagos WCT,Outro,16,Clay,-,Finished,1976-01-10,1976
29451,1976-205,Lagos WCT,Outro,16,Clay,-,Finished,1976-01-10,1976
29452,1976-205,Lagos WCT,Outro,16,Clay,-,Finished,1976-01-10,1976
29453,1976-205,Lagos WCT,Outro,16,Clay,-,Finished,1976-01-10,1976
29454,1976-205,Lagos WCT,Outro,16,Clay,-,Finished,1976-01-10,1976
29455,1976-205,Lagos WCT,Outro,16,Clay,-,Finished,1976-01-10,1976
29456,1976-205,Lagos WCT,Outro,16,Clay,-,Finished,1976-01-10,1976
29457,1976-205,Lagos WCT,Outro,16,Clay,-,Finished,1976-01-10,1976
29458,1976-205,Lagos WCT,Outro,16,Clay,-,Finished,1976-01-10,1976
29459,1976-205,Lagos WCT,Outro,16,Clay,-,Finished,1976-01-10,1976
29460,1976-237,Sao Paulo WCT,Outro,16,Carpet,Sim,Finished,1976-01-30,1976
29461,1976-237,Sao Paulo WCT,Outro,16,Carpet,Sim,Finished,1976-01-30,1976
29462,1976-237,Sao Paulo WCT,Outro,16,Carpet,Sim,Finished,1976-01-30,1976
29463,1976-237,Sao Paulo WCT,Outro,16,Carpet,Sim,Finished,1976-01-30,1976
29464,1976-237,Sao Paulo WCT,Outro,16,Carpet,Sim,Finished,1976-01-30,1976
29465,1976-237,Sao Paulo WCT,Outro,16,Carpet,Sim,Finished,1976-01-30,1976
29466,1976-237,Sao Paulo WCT,Outro,16,Carpet,Sim,Finished,1976-01-30,1976
29467,1976-237,Sao Paulo WCT,Outro,16,Carpet,Sim,Finished,1976-01-30,1976
29468,1976-237,Sao Paulo WCT,Outro,16,Carpet,Sim,Finished,1976-01-30,1976
29469,1976-237,Sao Paulo WCT,Outro,16,Carpet,Sim,Finished,1976-01-30,1976
29470,1976-237,Sao Paulo WCT,Outro,16,Carpet,Sim,Finished,1976-01-30,1976
29471,1976-237,Sao Paulo WCT,Outro,16,Carpet,Sim,Finished,1976-01-30,1976
29472,1976-237,Sao Paulo WCT,Outro,16,Carpet,Sim,Finished,1976-01-30,1976
29473,1976-237,Sao Paulo WCT,Outro,16,Carpet,Sim,Finished,1976-01-30,1976
29474,1976-237,Sao Paulo WCT,Outro,16,Carpet,Sim,Finished,1976-01-30,1976
29475,1976-240,Sao Paulo,Outro,32,Carpet,Sim,Finished,1976-01-15,1976
29476,1976-240,Sao Paulo,Outro,32,Carpet,Sim,Finished,1976-01-15,1976
29477,1976-240,Sao Paulo,Outro,32,Carpet,Sim,Finished,1976-01-15,1976
29478,1976-240,Sao Paulo,Outro,32,Carpet,Sim,Finished,1976-01-15,1976
29479,1976-240,Sao Paulo,Outro,32,Carpet,Sim,Finished,1976-01-15,1976
29480,1976-240,Sao Paulo,Outro,32,Carpet,Sim,Finished,1976-01-15,1976
29481,1976-240,Sao Paulo,Outro,32,Carpet,Sim,Finished,1976-01-15,1976
29482,1976-240,Sao Paulo,Outro,32,Carpet,Sim,Finished,1976-01-15,1976
29483,1976-240,Sao Paulo,Outro,32,Carpet,Sim,Finished,1976-01-15,1976
29484,1976-240,Sao Paulo,Outro,32,Carpet,Sim,Finished,1976-01-15,1976
29485,1976-240,Sao Paulo,Outro,32,Carpet,Sim,Finished,1976-01-15,1976
29486,1976-240,Sao Paulo,Outro,32,Carpet,Sim,Finished,1976-01-15,1976
29487,1976-240,Sao Paulo,Outro,32,Carpet,Sim,Finished,1976-01-15,1976
29488,1976-240,Sao Paulo,Outro,32,Carpet,Sim,Finished,1976-01-15,1976
29489,1976-240,Sao Paulo,Outro,32,Carpet,Sim,Finished,1976-01-15,1976
29490,1976-240,Sao Paulo,Outro,32,Carpet,Sim,Finished,1976-01-15,1976
29491,1976-240,Sao Paulo,Outro,32,Carpet,Sim,Finished,1976-01-15,1976
29492,1976-240,Sao Paulo,Outro,32,Carpet,Sim,Finished,1976-01-15,1976
29493,1976-240,Sao Paulo,Outro,32,Carpet,Sim,Finished,1976-01-15,1976
29494,1976-240,Sao Paulo,Outro,32,Carpet,Sim,Finished,1976-01-15,1976
29495,1976-240,Sao Paulo,Outro,32,Carpet,Sim,Finished,1976-01-15,1976
29496,1976-240,Sao Paulo,Outro,32,Carpet,Sim,Finished,1976-01-15,1976
29497,1976-240,Sao Paulo,Outro,32,Carpet,Sim,Finished,1976-01-15,1976
29498,1976-240,Sao Paulo,Outro,32,Carpet,Sim,Finished,1976-01-15,1976
29499,1976-240,Sao Paulo,Outro,32,Carpet,Sim,Finished,1976-01-15,1976
29500,1976-240,Sao Paulo,Outro,32,Carpet,Sim,Finished,1976-01-15,1976
29501,1976-240,Sao Paulo,Outro,32,Carpet,Sim,Finished,1976-01-15,1976
29502,1976-240,Sao Paulo,Outro,32,Carpet,Sim,Finished,1976-01-15,1976
29503,1976-240,Sao Paulo,Outro,32,Carpet,Sim,Finished,1976-01-15,1976
29504,1976-240,Sao Paulo,Outro,32,Carpet,Sim,Finished,1976-01-15,1976
29505,1976-240,Sao Paulo,Outro,32,Carpet,Sim,Finished,1976-01-15,1976
29506,1976-243,Perth,Outro,32,Hard,-,Finished,1976-01-25,1976
29507,1976-243,Perth,Outro,32,Hard,-,Finished,1976-01-25,1976
29508,1976-243,Perth,Outro,32,Hard,-,Finished,1976-01-25,1976
29509,1976-243,Perth,Outro,32,Hard,-,Finished,1976-01-25,1976
29510,1976-243,Perth,Outro,32,Hard,-,Finished,1976-01-25,1976
29511,1976-243,Perth,Outro,32,Hard,-,Finished,1976-01-25,1976
29512,1976-243,Perth,Outro,32,Hard,-,Finished,1976-01-25,1976
29513,1976-243,Perth,Outro,32,Hard,-,Finished,1976-01-25,1976
29514,1976-243,Perth,Outro,32,Hard,-,Finished,1976-01-25,1976
29515,1976-243,Perth,Outro,32,Hard,-,Finished,1976-01-25,1976
29516,1976-243,Perth,Outro,32,Hard,-,Finished,1976-01-25,1976
29517,1976-243,Perth,Outro,32,Hard,-,Finished,1976-01-25,1976
29518,1976-243,Perth,Outro,32,Hard,-,Finished,1976-01-25,1976
29519,1976-243,Perth,Outro,32,Hard,-,Finished,1976-01-25,1976
29520,1976-243,Perth,Outro,32,Hard,-,Finished,1976-01-25,1976
29521,1976-243,Perth,Outro,32,Hard,-,Finished,1976-01-25,1976
29522,1976-243,Perth,Outro,32,Hard,-,Finished,1976-01-25,1976
29523,1976-243,Perth,Outro,32,Hard,-,Finished,1976-01-25,1976
29524,1976-243,Perth,Outro,32,Hard,-,Finished,1976-01-25,1976
29525,1976-243,Perth,Outro,32,Hard,-,Finished,1976-01-25,1976
29526,1976-243,Perth,Outro,32,Hard,-,Finished,1976-01-25,1976
29527,1976-243,Perth,Outro,32,Hard,-,Finished,1976-01-25,1976
29528,1976-243,Perth,Outro,32,Hard,-,Finished,1976-01-25,1976
29529,1976-243,Perth,Outro,32,Hard,-,Finished,1976-01-25,1976
29530,1976-243,Perth,Outro,32,Hard,-,Finished,1976-01-25,1976
29531,1976-243,Perth,Outro,32,Hard,-,Finished,1976-01-25,1976
29532,1976-243,Perth,Outro,32,Hard,-,Finished,1976-01-25,1976
29533,1976-243,Perth,Outro,32,Hard,-,Finished,1976-01-25,1976
29534,1976-243,Perth,Outro,32,Hard,-,Finished,1976-01-25,1976
29535,1976-243,Perth,Outro,32,Hard,-,Finished,1976-01-25,1976
29536,1976-243,Perth,Outro,32,Hard,-,Finished,1976-01-25,1976
29537,1976-254,Johannesburg WCT,Outro,16,Hard,-,Finished,1976-01-05,1976
29538,1976-254,Johannesburg WCT,Outro,16,Hard,-,Finished,1976-01-05,1976
29539,1976-254,Johannesburg WCT,Outro,16,Hard,-,Finished,1976-01-05,1976
29540,1976-254,Johannesburg WCT,Outro,16,Hard,-,Finished,1976-01-05,1976
29541,1976-254,Johannesburg WCT,Outro,16,Hard,-,Finished,1976-01-05,1976
29542,1976-254,Johannesburg WCT,Outro,16,Hard,-,Finished,1976-01-05,1976
29543,1976-254,Johannesburg WCT,Outro,16,Hard,-,Finished,1976-01-05,1976
29544,1976-254,Johannesburg WCT,Outro,16,Hard,-,Finished,1976-01-05,1976
29545,1976-254,Johannesburg WCT,Outro,16,Hard,-,Finished,1976-01-05,1976
29546,1976-254,Johannesburg WCT,Outro,16,Hard,-,Finished,1976-01-05,1976
29547,1976-254,Johannesburg WCT,Outro,16,Hard,-,Finished,1976-01-05,1976
29548,1976-254,Johannesburg WCT,Outro,16,Hard,-,Finished,1976-01-05,1976
29549,1976-254,Johannesburg WCT,Outro,16,Hard,-,Finished,1976-01-05,1976
29550,1976-254,Johannesburg WCT,Outro,16,Hard,-,Finished,1976-01-05,1976
29551,1976-254,Johannesburg WCT,Outro,16,Hard,-,Finished,1976-01-05,1976
29552,1976-267,Barcelona WCT,Outro,16,Clay,-,Finished,1976-01-02,1976
29553,1976-267,Barcelona WCT,Outro,16,Clay,-,Finished,1976-01-02,1976
29554,1976-267,Barcelona WCT,Outro,16,Clay,-,Finished,1976-01-02,1976
29555,1976-267,Barcelona WCT,Outro,16,Clay,-,Finished,1976-01-02,1976
29556,1976-267,Barcelona WCT,Outro,16,Clay,-,Finished,1976-01-02,1976
29557,1976-267,Barcelona WCT,Outro,16,Clay,-,Finished,1976-01-02,1976
29558,1976-267,Barcelona WCT,Outro,16,Clay,-,Finished,1976-01-02,1976
29559,1976-267,Barcelona WCT,Outro,16,Clay,-,Finished,1976-01-02,1976
29560,1976-267,Barcelona WCT,Outro,16,Clay,-,Finished,1976-01-02,1976
29561,1976-267,Barcelona WCT,Outro,16,Clay,-,Finished,1976-01-02,1976
29562,1976-267,Barcelona WCT,Outro,16,Clay,-,Finished,1976-01-02,1976
29563,1976-267,Barcelona WCT,Outro,16,Clay,-,Finished,1976-01-02,1976
29564,1976-267,Barcelona WCT,Outro,16,Clay,-,Finished,1976-01-02,1976
29565,1976-267,Barcelona WCT,Outro,16,Clay,-,Finished,1976-01-02,1976
29566,1976-267,Barcelona WCT,Outro,16,Clay,-,Finished,1976-01-02,1976
29567,1976-277,Berlin,Outro,32,Hard,-,Finished,1976-01-14,1976
29568,1976-277,Berlin,Outro,32,Hard,-,Finished,1976-01-14,1976
29569,1976-277,Berlin,Outro,32,Hard,-,Finished,1976-01-14,1976
29570,1976-277,Berlin,Outro,32,Hard,-,Finished,1976-01-14,1976
29571,1976-277,Berlin,Outro,32,Hard,-,Finished,1976-01-14,1976
29572,1976-277,Berlin,Outro,32,Hard,-,Finished,1976-01-14,1976
29573,1976-277,Berlin,Outro,32,Hard,-,Finished,1976-01-14,1976
29574,1976-277,Berlin,Outro,32,Hard,-,Finished,1976-01-14,1976
29575,1976-277,Berlin,Outro,32,Hard,-,Finished,1976-01-14,1976
29576,1976-277,Berlin,Outro,32,Hard,-,Finished,1976-01-14,1976
29577,1976-277,Berlin,Outro,32,Hard,-,Finished,1976-01-14,1976
29578,1976-277,Berlin,Outro,32,Hard,-,Finished,1976-01-14,1976
29579,1976-277,Berlin,Outro,32,Hard,-,Finished,1976-01-14,1976
29580,1976-277,Berlin,Outro,32,Hard,-,Finished,1976-01-14,1976
29581,1976-277,Berlin,Outro,32,Hard,-,Finished,1976-01-14,1976
29582,1976-277,Berlin,Outro,32,Hard,-,Finished,1976-01-14,1976
29583,1976-277,Berlin,Outro,32,Hard,-,Finished,1976-01-14,1976
29584,1976-277,Berlin,Outro,32,Hard,-,Finished,1976-01-14,1976
29585,1976-277,Berlin,Outro,32,Hard,-,Finished,1976-01-14,1976
29586,1976-277,Berlin,Outro,32,Hard,-,Finished,1976-01-14,1976
29587,1976-277,Berlin,Outro,32,Hard,-,Finished,1976-01-14,1976
29588,1976-277,Berlin,Outro,32,Hard,-,Finished,1976-01-14,1976
29589,1976-277,Berlin,Outro,32,Hard,-,Finished,1976-01-14,1976
29590,1976-277,Berlin,Outro,32,Hard,-,Finished,1976-01-14,1976
29591,1976-277,Berlin,Outro,32,Hard,-,Finished,1976-01-14,1976
29592,1976-277,Berlin,Outro,32,Hard,-,Finished,1976-01-14,1976
29593,1976-277,Berlin,Outro,32,Hard,-,Finished,1976-01-14,1976
29594,1976-277,Berlin,Outro,32,Hard,-,Finished,1976-01-14,1976
29595,1976-277,Berlin,Outro,32,Hard,-,Finished,1976-01-14,1976
29596,1976-277,Berlin,Outro,32,Hard,-,Finished,1976-01-14,1976
29597,1976-277,Berlin,Outro,32,Hard,-,Finished,1976-01-14,1976
29598,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29599,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29600,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29601,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29602,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29603,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29604,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29605,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29606,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29607,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29608,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29609,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29610,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29611,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29612,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29613,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29614,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29615,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29616,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29617,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29618,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29619,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29620,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29621,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29622,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29623,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29624,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29625,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29626,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29627,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29628,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29629,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29630,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29631,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29632,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29633,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29634,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29635,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29636,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29637,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29638,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29639,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29640,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29641,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29642,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29643,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29644,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29645,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29646,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29647,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29648,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29649,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29650,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29651,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29652,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29653,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29654,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29655,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29656,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29657,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29658,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29659,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29660,1976-278,Barcelona,Outro,64,Clay,-,Finished,1976-01-04,1976
29661,1976-295,Mexico City WCT,Outro,16,Clay,-,Finished,1976-01-09,1976
29662,1976-295,Mexico City WCT,Outro,16,Clay,-,Finished,1976-01-09,1976
29663,1976-295,Mexico City WCT,Outro,16,Clay,-,Finished,1976-01-09,1976
29664,1976-295,Mexico City WCT,Outro,16,Clay,-,Finished,1976-01-09,1976
29665,1976-295,Mexico City WCT,Outro,16,Clay,-,Finished,1976-01-09,1976
29666,1976-295,Mexico City WCT,Outro,16,Clay,-,Finished,1976-01-09,1976
29667,1976-295,Mexico City WCT,Outro,16,Clay,-,Finished,1976-01-09,1976
29668,1976-295,Mexico City WCT,Outro,16,Clay,-,Finished,1976-01-09,1976
29669,1976-295,Mexico City WCT,Outro,16,Clay,-,Finished,1976-01-09,1976
29670,1976-295,Mexico City WCT,Outro,16,Clay,-,Finished,1976-01-09,1976
29671,1976-295,Mexico City WCT,Outro,16,Clay,-,Finished,1976-01-09,1976
29672,1976-295,Mexico City WCT,Outro,16,Clay,-,Finished,1976-01-09,1976
29673,1976-295,Mexico City WCT,Outro,16,Clay,-,Finished,1976-01-09,1976
29674,1976-295,Mexico City WCT,Outro,16,Clay,-,Finished,1976-01-09,1976
29675,1976-295,Mexico City WCT,Outro,16,Clay,-,Finished,1976-01-09,1976
29676,1976-301,Auckland,Outro,32,Hard,-,Finished,1975-01-31,1975
29677,1976-301,Auckland,Outro,32,Hard,-,Finished,1975-01-31,1975
29678,1976-301,Auckland,Outro,32,Hard,-,Finished,1975-01-31,1975
29679,1976-301,Auckland,Outro,32,Hard,-,Finished,1975-01-31,1975
29680,1976-301,Auckland,Outro,32,Hard,-,Finished,1975-01-31,1975
29681,1976-301,Auckland,Outro,32,Hard,-,Finished,1975-01-31,1975
29682,1976-301,Auckland,Outro,32,Hard,-,Finished,1975-01-31,1975
29683,1976-301,Auckland,Outro,32,Hard,-,Finished,1975-01-31,1975
29684,1976-301,Auckland,Outro,32,Hard,-,Finished,1975-01-31,1975
29685,1976-301,Auckland,Outro,32,Hard,-,Finished,1975-01-31,1975
29686,1976-301,Auckland,Outro,32,Hard,-,Finished,1975-01-31,1975
29687,1976-301,Auckland,Outro,32,Hard,-,Finished,1975-01-31,1975
29688,1976-301,Auckland,Outro,32,Hard,-,Finished,1975-01-31,1975
29689,1976-301,Auckland,Outro,32,Hard,-,Finished,1975-01-31,1975
29690,1976-301,Auckland,Outro,32,Hard,-,Finished,1975-01-31,1975
29691,1976-301,Auckland,Outro,32,Hard,-,Finished,1975-01-31,1975
29692,1976-301,Auckland,Outro,32,Hard,-,Finished,1975-01-31,1975
29693,1976-301,Auckland,Outro,32,Hard,-,Finished,1975-01-31,1975
29694,1976-301,Auckland,Outro,32,Hard,-,Finished,1975-01-31,1975
29695,1976-301,Auckland,Outro,32,Hard,-,Finished,1975-01-31,1975
29696,1976-301,Auckland,Outro,32,Hard,-,Finished,1975-01-31,1975
29697,1976-301,Auckland,Outro,32,Hard,-,Finished,1975-01-31,1975
29698,1976-301,Auckland,Outro,32,Hard,-,Finished,1975-01-31,1975
29699,1976-301,Auckland,Outro,32,Hard,-,Finished,1975-01-31,1975
29700,1976-301,Auckland,Outro,32,Hard,-,Finished,1975-01-31,1975
29701,1976-301,Auckland,Outro,32,Hard,-,Finished,1975-01-31,1975
29702,1976-301,Auckland,Outro,32,Hard,-,Finished,1975-01-31,1975
29703,1976-301,Auckland,Outro,32,Hard,-,Finished,1975-01-31,1975
29704,1976-301,Auckland,Outro,32,Hard,-,Finished,1975-01-31,1975
29705,1976-301,Auckland,Outro,32,Hard,-,Finished,1975-01-31,1975
29706,1976-301,Auckland,Outro,32,Hard,-,Finished,1975-01-31,1975
29707,1976-302,Toronto Indoor WCT,Outro,16,Carpet,Sim,Finished,1976-01-10,1976
29708,1976-302,Toronto Indoor WCT,Outro,16,Carpet,Sim,Finished,1976-01-10,1976
29709,1976-302,Toronto Indoor WCT,Outro,16,Carpet,Sim,Finished,1976-01-10,1976
29710,1976-302,Toronto Indoor WCT,Outro,16,Carpet,Sim,Finished,1976-01-10,1976
29711,1976-302,Toronto Indoor WCT,Outro,16,Carpet,Sim,Finished,1976-01-10,1976
29712,1976-302,Toronto Indoor WCT,Outro,16,Carpet,Sim,Finished,1976-01-10,1976
29713,1976-302,Toronto Indoor WCT,Outro,16,Carpet,Sim,Finished,1976-01-10,1976
29714,1976-302,Toronto Indoor WCT,Outro,16,Carpet,Sim,Finished,1976-01-10,1976
29715,1976-302,Toronto Indoor WCT,Outro,16,Carpet,Sim,Finished,1976-01-10,1976
29716,1976-302,Toronto Indoor WCT,Outro,16,Carpet,Sim,Finished,1976-01-10,1976
29717,1976-302,Toronto Indoor WCT,Outro,16,Carpet,Sim,Finished,1976-01-10,1976
29718,1976-302,Toronto Indoor WCT,Outro,16,Carpet,Sim,Finished,1976-01-10,1976
29719,1976-302,Toronto Indoor WCT,Outro,16,Carpet,Sim,Finished,1976-01-10,1976
29720,1976-302,Toronto Indoor WCT,Outro,16,Carpet,Sim,Finished,1976-01-10,1976
29721,1976-302,Toronto Indoor WCT,Outro,16,Carpet,Sim,Finished,1976-01-10,1976
29722,1976-303,Buenos Aires,Outro,32,Clay,-,Finished,1976-01-22,1976
29723,1976-303,Buenos Aires,Outro,32,Clay,-,Finished,1976-01-22,1976
29724,1976-303,Buenos Aires,Outro,32,Clay,-,Finished,1976-01-22,1976
29725,1976-303,Buenos Aires,Outro,32,Clay,-,Finished,1976-01-22,1976
29726,1976-303,Buenos Aires,Outro,32,Clay,-,Finished,1976-01-22,1976
29727,1976-303,Buenos Aires,Outro,32,Clay,-,Finished,1976-01-22,1976
29728,1976-303,Buenos Aires,Outro,32,Clay,-,Finished,1976-01-22,1976
29729,1976-303,Buenos Aires,Outro,32,Clay,-,Finished,1976-01-22,1976
29730,1976-303,Buenos Aires,Outro,32,Clay,-,Finished,1976-01-22,1976
29731,1976-303,Buenos Aires,Outro,32,Clay,-,Finished,1976-01-22,1976
29732,1976-303,Buenos Aires,Outro,32,Clay,-,Finished,1976-01-22,1976
29733,1976-303,Buenos Aires,Outro,32,Clay,-,Finished,1976-01-22,1976
29734,1976-303,Buenos Aires,Outro,32,Clay,-,Finished,1976-01-22,1976
29735,1976-303,Buenos Aires,Outro,32,Clay,-,Finished,1976-01-22,1976
29736,1976-303,Buenos Aires,Outro,32,Clay,-,Finished,1976-01-22,1976
29737,1976-303,Buenos Aires,Outro,32,Clay,-,Finished,1976-01-22,1976
29738,1976-303,Buenos Aires,Outro,32,Clay,-,Finished,1976-01-22,1976
29739,1976-303,Buenos Aires,Outro,32,Clay,-,Finished,1976-01-22,1976
29740,1976-303,Buenos Aires,Outro,32,Clay,-,Finished,1976-01-22,1976
29741,1976-303,Buenos Aires,Outro,32,Clay,-,Finished,1976-01-22,1976
29742,1976-303,Buenos Aires,Outro,32,Clay,-,Finished,1976-01-22,1976
29743,1976-303,Buenos Aires,Outro,32,Clay,-,Finished,1976-01-22,1976
